HOUSEID,WTHHFIN,HHVEHCNT,HHFAMINC,INCOME_LOW,INCOME_MID,INCOME_HIGH,WRKCOUNT,DRVRCNT,HOMEOWN,URBRUR,URSIZE,HHR_AGE,HHR_SEX,HHR_EDUC,HTRESDN,GSCOST,GSTOTCST,zero,logsum1,logsum2_old,logsum2,logsum3,logsum4,const,HTRESDN,HTRESDN_1000,HTRESDN_INCOME_LOW,HTRESDN_INCOME_MID,HTRESDN_INCOME_HIGH,BESTMILE,MILE_10K,GSYRGAL,GSCOST,GSTOTCST,COST_PER_MILE,MEAN_COST_10,MEAN_COST
22597052,5281.471841,1,10,10,0,0,1,1,0,1,5,32,1,4,3000,3.03,2715,0,6.686139615,19.19419883,18.15213271,18.65758716,25.45166763,1,3000,3,3,0,0,14137.52379,1.413752379,897,3.03,2715,0.192042117,0.1426943,1.426943
22913465,450.7254888,1,12,12,0,0,1,2,1,1,5,60,0,2,7000,3.08,1183,0,6.433488905,18.2998749,17.11381459,18.34759736,25.2540818,1,7000,7,7,0,0,9754.99937,0.975499937,384,3.08,1183,0.121271151,0.15205,1.5205
22963134,185.536751,1,18,0,0,18,1,1,1,1,5,51,1,5,7000,3.08,870,0,6.981827628,20.46435595,19.15385139,23.09583235,30.05058179,1,7000,7,0,0,7,7326.71884,0.732671884,283,3.08,870,0.118743467,0.1354195,1.354195
22967851,583.9858825,1,12,12,0,0,0,1,1,1,5,73,0,2,3000,3.04,146,0,7.055337408,18.62416105,17.35737678,18.30747653,27.26295702,1,3000,3,3,0,0,755.32747,0.075532747,48,3.04,146,0.193293646,0.1526316,1.526316
23007352,1667.480111,1,10,10,0,0,1,1,1,1,5,60,0,4,1500,3.03,853,0,6.596840631,19.31377204,18.07201749,17.86152538,27.54774463,1,1500,1.5,1.5,0,0,6965.28273,0.696528273,282,3.03,853,0.122464519,0.1461638,1.461638
23190973,18478.087,1,16,0,16,0,1,1,0,1,4,58,0,5,1500,3.05,1310,0,6.902015148,18.91983824,17.86627252,22.53147993,28.96264678,1,1500,1.5,0,1.5,0,11558.18319,1.155818319,429,3.05,1310,0.113339612,0.1419623,1.419623
23960073,199.986149,1,12,12,0,0,0,1,1,1,5,78,0,4,17000,3.09,192,0,6.208843403,17.96365692,16.93070789,17.78209413,26.77912607,1,17000,17,17,0,0,731.08732,0.073108732,62,3.09,192,0.262622528,0.1466414,1.466414
24305617,3069.990114,1,14,0,14,0,1,1,1,1,5,42,0,4,1500,3.04,153,0,7.053709036,19.4433886,18.23148327,21.80412375,30.47616322,1,1500,1.5,0,1.5,0,949.69057,0.094969057,50,3.04,153,0.161105106,0.1394374,1.394374
24394358,26.07079309,1,9,9,0,0,0,1,1,1,1,66,1,3,750,3.03,2926,0,7.00403674,18.4729428,17.30663568,17.24241881,26.66189656,1,750,0.75,0.75,0,0,15227.81453,1.522781453,966,3.03,2926,0.192148387,0.1517121,1.517121
24796699,528.2961137,1,13,0,13,0,1,1,1,1,5,63,0,4,7000,3.08,907,0,6.910261551,20.34320321,18.93022732,21.30235832,29.20125843,1,7000,7,0,7,0,6190.63402,0.619063402,295,3.08,907,0.146511649,0.1449602,1.449602
24804512,1070.086291,1,18,0,0,18,2,2,1,1,5,30,0,5,1500,3.03,1472,0,7.313404496,20.30457877,19.07566401,23.22787284,29.84875926,1,1500,1.5,0,0,1.5,11691.37129,1.169137129,486,3.03,1472,0.12590482,0.1329755,1.329755
24849607,103.9701184,1,12,12,0,0,1,1,1,1,5,70,1,4,1500,3.08,1291,0,6.473803966,17.85997757,16.77226123,18.1964872,27.1786088,1,1500,1.5,1.5,0,0,9239.85805,0.923985805,419,3.08,1291,0.139720761,0.1472238,1.472238
25248579,1669.997137,1,17,0,17,0,0,1,1,1,5,86,0,5,1500,3.05,1010,0,6.850751678,19.60908725,18.37086454,22.06771414,28.23369102,1,1500,1.5,0,1.5,0,7492.08506,0.749208506,331,3.05,1010,0.134808934,0.1417567,1.417567
25277252,17.66868185,1,15,0,15,0,0,1,1,0,6,79,1,5,50,3.03,4035,0,6.804609724,18.89251874,17.67508858,22.71217293,29.50603334,1,50,0.05,0,0.05,0,23008.48658,2.300848658,1332,3.03,4035,0.175370074,0.1372809,1.372809
25304680,43.81627678,1,13,0,13,0,0,1,1,1,1,65,0,3,750,3.03,996,0,6.798633171,19.7625485,18.42769842,21.43075962,28.61836134,1,750,0.75,0,0.75,0,7070.89757,0.707089757,329,3.03,996,0.140859062,0.1489433,1.489433
25544767,39.14898695,1,3,3,0,0,1,2,1,1,1,51,1,3,300,3.03,1437,0,6.149967551,18.93413187,17.79000524,18.16985379,27.28766805,1,300,0.3,0.3,0,0,14413.84516,1.441384516,474,3.03,1437,0.099695812,0.1544689,1.544689
25652813,474.3753036,1,18,0,0,18,0,1,1,1,5,86,1,5,7000,3.03,2777,0,7.213167113,20.17977529,18.88640693,23.25207453,29.74389599,1,7000,7,0,0,7,24135.2141,2.41352141,916,3.03,2777,0.115060094,0.1411227,1.411227
25663529,116.9702222,1,15,0,15,0,1,1,1,1,1,62,0,4,300,3.03,2021,0,6.558982091,19.71884308,18.42892817,22.1095769,29.31081633,1,300,0.3,0,0.3,0,14620.01513,1.462001513,667,3.03,2021,0.138235151,0.1458446,1.458446
25931835,106.0522147,1,4,4,0,0,0,1,1,0,6,73,1,1,50,3.03,3603,0,5.828806004,18.46288584,17.29808195,19.0314836,27.00351113,1,50,0.05,0.05,0,0,26153.12332,2.615312332,1189,3.03,3603,0.137765572,0.1571665,1.571665
26255930,4104.370494,1,11,11,0,0,1,1,0,1,5,65,0,4,7000,3.07,436,0,6.88209598,19.01065395,17.88530765,17.78411616,26.34083158,1,7000,7,7,0,0,2979.74371,0.297974371,142,3.07,436,0.146321309,0.1497427,1.497427
26336325,62.80455907,1,5,5,0,0,0,1,1,0,6,70,0,4,50,3.03,799,0,6.651609307,18.82031626,17.61484654,17.83264345,26.15114585,1,50,0.05,0.05,0,0,5940.73271,0.594073271,264,3.03,799,0.134495194,0.1451028,1.451028
26486873,1234.917745,1,18,0,0,18,2,3,1,1,5,47,0,4,7000,3.08,763,0,7.258965464,20.53063847,19.35531724,22.43533902,29.38232623,1,7000,7,0,0,7,4803.78171,0.480378171,248,3.08,763,0.158833196,0.1405102,1.405102
26512192,233.5216858,1,14,0,14,0,0,1,1,1,5,70,0,3,7000,3.08,787,0,6.869434892,19.85484253,18.45419186,21.01488328,29.26871072,1,7000,7,0,7,0,6436.75669,0.643675669,256,3.08,787,0.122266545,0.1470881,1.470881
26572048,62.7579177,1,8,8,0,0,1,1,1,0,6,42,0,3,750,3.03,1549,0,5.875927689,18.14258081,16.91053443,19.30837626,26.31335975,1,750,0.75,0.75,0,0,10191.98198,1.019198198,512,3.03,1549,0.151982215,0.1427043,1.427043
26613147,31.22744067,1,11,11,0,0,1,1,1,0,6,41,0,3,300,3.03,1958,0,6.81448092,18.57522016,17.57709406,17.61789143,27.31435786,1,300,0.3,0.3,0,0,11439.35662,1.143935662,647,3.03,1958,0.171163472,0.1405695,1.405695
27106169,387.6768814,1,16,0,16,0,0,1,0,1,5,66,1,5,7000,3.08,1378,0,6.721180851,19.1612531,18.14353726,21.37560708,30.44700519,1,7000,7,0,7,0,8900.45411,0.890045411,448,3.08,1378,0.154823561,0.1407836,1.407836
27118014,25368.46719,1,16,0,16,0,1,1,0,0,6,51,0,4,50,3.05,3245,0,6.495057095,19.42943582,18.30028729,21.37114588,30.63501648,1,50,0.05,0,0.05,0,18665.7454,1.86657454,1062,3.05,3245,0.173847866,0.1391993,1.391993
27140921,3326.766305,1,15,0,15,0,1,2,0,1,5,36,1,4,750,3.03,1570,0,7.24800101,19.48126627,18.01343488,21.3854758,28.70304753,1,750,0.75,0,0.75,0,14414.2933,1.44142933,518,3.03,1570,0.108919665,0.1404555,1.404555
27543595,39.57781526,1,3,3,0,0,0,1,1,1,1,86,0,2,300,3.02,301,0,6.79261058,18.77137735,17.5110948,20.25522523,25.95203067,1,300,0.3,0.3,0,0,1513.17102,0.151317102,99,3.02,301,0.198920013,0.1637492,1.637492
27558674,32.48416957,1,5,5,0,0,0,1,1,1,1,42,0,3,750,3.02,471,0,6.226499084,18.9844571,17.83356541,17.17162349,27.26338016,1,750,0.75,0.75,0,0,3196.4388,0.31964388,156,3.02,471,0.147351484,0.1486609,1.486609
27614927,921.9083652,1,13,0,13,0,1,1,1,1,5,47,0,4,3000,3.03,2359,0,6.895820032,18.78401581,17.60217184,22.03666572,28.99524979,1,3000,3,0,3,0,15590.22907,1.559022907,779,3.03,2359,0.151312722,0.1412354,1.412354
27831863,171.1463977,1,4,4,0,0,0,1,1,1,5,82,1,1,7000,3.07,569,0,6.346589826,18.41522285,17.26858553,19.03303851,25.30556318,1,7000,7,7,0,0,3029.29659,0.302929659,185,3.07,569,0.187832384,0.1633759,1.633759
27926899,73.12635163,1,18,0,0,18,1,1,1,0,6,64,0,4,50,3.03,2801,0,7.003066771,20.29250466,19.10619168,23.07142171,29.99274955,1,50,0.05,0,0,0.05,20935.15569,2.093515569,924,3.03,2801,0.133794085,0.1379088,1.379088
28169684,2013.447615,1,8,8,0,0,1,1,1,1,5,59,0,2,3000,3.03,1464,0,6.540512662,18.65162637,17.53293184,17.01476122,26.66945905,1,3000,3,3,0,0,13439.98701,1.343998701,483,3.03,1464,0.108928677,0.1543532,1.543532
28265232,6600.788313,1,11,11,0,0,1,2,1,1,5,63,1,5,1500,3.05,335,0,6.018820315,18.52943753,17.48994416,17.62637187,26.00158196,1,1500,1.5,1.5,0,0,2197.44488,0.219744488,110,3.05,335,0.152449786,0.1426511,1.426511
28411178,263.4452449,1,10,10,0,0,1,1,0,0,6,39,1,3,50,3.03,2201,0,6.568987082,18.56727771,17.34393464,17.5638223,27.35322119,1,50,0.05,0.05,0,0,16612.16015,1.661216015,727,3.03,2201,0.132493305,0.1437868,1.437868
28461098,84.97782681,1,6,6,0,0,0,2,0,1,1,70,1,2,1500,3.03,1148,0,6.655395285,18.57126929,17.50257407,19.80407558,26.6185105,1,1500,1.5,1.5,0,0,8104.86239,0.810486239,379,3.03,1148,0.141643367,0.1611713,1.611713
28513821,2368.701396,1,11,11,0,0,0,1,1,1,4,65,1,5,750,3.05,1227,0,6.635236078,18.50840288,17.34866169,18.46627184,26.71853943,1,750,0.75,0.75,0,0,8788.29078,0.878829078,402,3.05,1227,0.139617592,0.1412682,1.412682
28866013,3637.00788,1,11,11,0,0,1,1,1,1,5,55,0,2,750,3.03,1099,0,6.97747906,18.65515227,17.37838394,18.3474163,26.28485204,1,750,0.75,0.75,0,0,5773.18708,0.577318708,363,3.03,1099,0.19036279,0.15152,1.5152
28950828,157.9984324,1,16,0,16,0,1,1,1,1,5,43,1,3,1500,3.03,904,0,7.051802207,19.45025173,18.18620174,21.17023634,28.76480687,1,1500,1.5,0,1.5,0,6430.46769,0.643046769,299,3.03,904,0.140580755,0.1419793,1.419793
29022683,183.8699806,1,4,4,0,0,0,1,0,1,1,75,1,1,1500,3.04,39,0,6.394220617,19.46799699,18.16141871,18.06902786,25.58431056,1,1500,1.5,1.5,0,0,156.14512,0.015614512,13,3.04,39,0.249767659,0.1671804,1.671804
29114364,862.4653602,1,8,8,0,0,0,1,1,1,5,86,0,3,1500,3.03,1239,0,6.303835622,19.59991258,18.40380069,19.25604002,26.00456786,1,1500,1.5,1.5,0,0,8723.41144,0.872341144,409,3.03,1239,0.14203159,0.1546169,1.546169
29150157,16.26313073,1,5,5,0,0,0,1,1,0,6,82,0,3,50,3.04,180,0,5.651338833,17.80415118,16.80711837,18.35070749,26.31900887,1,50,0.05,0.05,0,0,993.80471,0.099380471,59,3.04,180,0.181122104,0.1514735,1.514735
29213548,30.92483705,1,11,11,0,0,0,1,1,0,6,65,0,3,300,3.03,1406,0,7.036231628,18.36909556,17.08217692,18.0637878,27.63158657,1,300,0.3,0.3,0,0,11417.05603,1.141705603,464,3.03,1406,0.123149085,0.1437119,1.437119
29310139,205.4687245,1,14,0,14,0,1,1,1,1,1,54,0,2,50,3.03,1343,0,6.948177903,19.55871363,18.40502762,22.33559436,29.13741731,1,50,0.05,0,0.05,0,8771.03009,0.877103009,444,3.03,1343,0.153117705,0.1517704,1.517704
29321564,16.09351356,1,8,8,0,0,0,2,1,1,1,69,0,2,300,3.02,485,0,6.770977356,18.69217455,17.43771049,19.0647451,27.00209593,1,300,0.3,0.3,0,0,1973.74712,0.197374712,160,3.02,485,0.245725501,0.1566216,1.566216
29349380,18382.71535,1,5,5,0,0,1,1,0,1,5,51,1,2,3000,3.05,2218,0,6.014045451,17.91574032,16.8803392,19.79535503,26.7018519,1,3000,3,3,0,0,10794.36645,1.079436645,726,3.05,2218,0.205477553,0.1574417,1.574417
29511776,1436.329186,1,16,0,16,0,1,1,1,1,5,59,0,5,1500,3.03,1993,0,6.893480168,19.42762934,18.2688543,21.18671061,28.57924838,1,1500,1.5,0,1.5,0,17135.29663,1.713529663,658,3.03,1993,0.116309629,0.1385499,1.385499
29598861,3257.712332,1,17,0,17,0,1,1,0,1,5,37,1,4,750,3.03,1959,0,7.492930138,18.77309357,17.67416061,21.96790446,29.66107876,1,750,0.75,0,0.75,0,15808.95832,1.580895832,647,3.03,1959,0.123917083,0.1394203,1.394203
29872039,131.9854152,1,13,0,13,0,2,2,1,1,1,47,1,2,300,3.03,1575,0,6.596498279,19.71568583,18.62476647,21.39360272,28.02103484,1,300,0.3,0,0.3,0,11916.66926,1.191666926,520,3.03,1575,0.132167803,0.1532196,1.532196
30023284,205.3455251,1,12,12,0,0,1,2,0,1,1,51,0,2,750,3.03,3646,0,7.205147485,19.06697937,17.84524355,16.96202208,25.91714918,1,750,0.75,0.75,0,0,25027.69093,2.502769093,1203,3.03,3646,0.145678641,0.1553889,1.553889
30164301,129.4839037,1,18,0,0,18,1,1,1,1,1,50,1,4,750,3.03,2187,0,7.390985749,20.30754165,18.95528736,23.03464545,29.39348107,1,750,0.75,0,0,0.75,12704.52176,1.270452176,722,3.03,2187,0.172143434,0.141149,1.41149
30187748,4104.542107,1,9,9,0,0,1,1,0,1,5,53,1,4,7000,3.08,3569,0,6.844906251,17.10503176,16.03005024,19.45881935,26.36557833,1,7000,7,7,0,0,25091.3724,2.50913724,1158,3.08,3569,0.142240127,0.1482171,1.482171
30623497,104.1231701,1,10,10,0,0,1,1,1,0,6,55,1,3,50,3.03,4303,0,6.378905304,19.14741437,17.8172925,17.20156429,26.64468419,1,50,0.05,0.05,0,0,22519.95871,2.251995871,1420,3.03,4303,0.191074951,0.1444627,1.444627
30688674,401.375698,1,5,5,0,0,0,1,1,1,5,56,0,2,1500,3.03,543,0,6.567541663,18.79474333,17.69498209,18.7238131,25.62965361,1,1500,1.5,1.5,0,0,4897.52601,0.489752601,180,3.03,543,0.110872305,0.153112,1.53112
30733903,218.1769966,1,4,4,0,0,1,1,0,1,1,58,1,2,300,3.02,650,0,6.389156426,18.18450381,17.10112708,18.73159162,25.60787167,1,300,0.3,0.3,0,0,3556.12552,0.355612552,215,3.02,650,0.182783199,0.1620905,1.620905
30929975,15053.14781,1,8,8,0,0,0,1,0,1,4,85,1,5,3000,3.05,2227,0,6.509199973,18.35849409,17.2518918,18.45609479,26.28135895,1,3000,3,3,0,0,14016.84614,1.401684614,729,3.05,2227,0.158880249,0.1508751,1.508751
31196608,116.0157449,1,17,0,17,0,2,1,1,0,6,49,1,3,300,3.03,3262,0,6.965849687,19.71045619,18.41617256,22.23393992,30.31069762,1,300,0.3,0,0.3,0,24181.76945,2.418176945,1077,3.03,3262,0.134895009,0.1410727,1.410727
31231321,467.9847297,1,14,0,14,0,0,1,1,1,5,63,0,5,3000,3.03,424,0,7.368772123,19.61890181,18.37621821,21.44762107,29.00583678,1,3000,3,0,3,0,6350.38397,0.635038397,140,3.03,424,0.066767616,0.1383043,1.383043
31285203,53.33924923,1,18,0,0,18,1,2,1,1,1,54,1,5,300,3.03,1499,0,6.688968434,19.34294999,18.09719525,23.38302337,30.19019312,1,300,0.3,0,0,0.3,13802.91824,1.380291824,495,3.03,1499,0.108600223,0.1385031,1.385031
31334446,1415.575249,1,17,0,17,0,1,3,1,1,5,26,1,4,1500,3.03,1868,0,7.286040666,19.21994349,18.10759336,22.16061462,28.53632912,1,1500,1.5,0,1.5,0,12570.25423,1.257025423,617,3.03,1868,0.148604791,0.1338106,1.338106
31616432,11609.1804,1,13,0,13,0,0,1,0,1,4,82,1,4,1500,3.05,720,0,6.808274948,19.88430394,18.62270626,22.2777013,28.72498789,1,1500,1.5,0,1.5,0,6037.10208,0.603710208,236,3.05,720,0.119262519,0.1505838,1.505838
31667283,251.0514935,1,18,0,0,18,2,2,1,1,5,58,0,5,7000,3.08,685,0,7.379597057,20.01143101,18.7477533,23.04476053,29.78989088,1,7000,7,0,0,7,4653.34119,0.465334119,223,3.08,685,0.147206055,0.1394939,1.394939
32050725,348.8049165,1,18,0,0,18,1,2,1,1,5,63,1,5,7000,3.08,2849,0,6.746956936,20.23393399,18.84775383,22.53679396,29.95432057,1,7000,7,0,0,7,22227.83078,2.222783078,925,3.08,2849,0.128172651,0.1382131,1.382131
32388567,1388.350677,1,11,11,0,0,1,1,1,1,5,28,0,5,30000,3.08,1526,0,7.114869615,17.91051412,16.75896666,17.54571358,27.02787777,1,30000,30,30,0,0,7688.26785,0.768826785,496,3.08,1526,0.19848424,0.1345031,1.345031
32430336,184.3231358,1,18,0,0,18,1,1,1,1,5,61,1,3,300,3.03,2258,0,7.057061583,20.70472272,19.35540378,23.05759817,30.14150255,1,300,0.3,0,0,0.3,23490.51782,2.349051782,745,3.03,2258,0.096123892,0.1449017,1.449017
32573550,7095.882853,1,17,0,17,0,1,1,0,1,5,34,0,5,3000,3.03,3320,0,6.978193841,19.66749994,18.45591674,21.83903848,28.67846218,1,3000,3,0,3,0,24210.97784,2.421097784,1096,3.03,3320,0.137127877,0.1351448,1.351448
32758142,2812.373759,1,18,0,0,18,2,2,0,1,5,28,1,5,17000,3.02,639,0,7.331345852,20.008677,18.6805609,23.05656869,29.54598348,1,17000,17,0,0,17,4590.45968,0.459045968,211,3.02,639,0.139201745,0.1355588,1.355588
33067328,2207.72439,1,18,0,0,18,1,1,1,1,5,46,1,5,7000,3.07,802,0,6.817277694,20.09464719,18.70169288,22.64882691,29.69588507,1,7000,7,0,0,7,3783.58107,0.378358107,261,3.07,802,0.211968499,0.1342555,1.342555
33409870,71.22770887,1,14,0,14,0,0,1,1,0,6,92,0,4,50,3.03,1254,0,6.613053274,19.42693799,18.26287307,20.81610407,29.37938223,1,50,0.05,0,0.05,0,8654.54255,0.865454255,414,3.03,1254,0.144895007,0.1445184,1.445184
33835705,228.9952476,1,4,4,0,0,0,1,1,1,5,68,0,2,7000,3.07,516,0,6.889964256,19.14887908,17.95289618,18.36272622,25.64548079,1,7000,7,7,0,0,3576.06093,0.357606093,168,3.07,516,0.144292844,0.1565396,1.565396
33867331,11173.80128,1,17,0,17,0,1,1,1,1,5,58,0,4,750,3.05,1910,0,6.948273171,19.62957759,18.35816368,22.3181977,29.78011012,1,750,0.75,0,0.75,0,10764.54265,1.076454265,625,3.05,1910,0.177434385,0.1412602,1.412602
34017580,2173.595019,1,18,0,0,18,2,2,1,1,5,52,1,4,3000,3.03,806,0,6.930544525,20.2907449,19.02207911,22.96494725,29.53992932,1,3000,3,0,0,3,5363.88112,0.536388112,266,3.03,806,0.150264329,0.1416742,1.416742
34729847,165.1882983,1,6,6,0,0,1,1,1,1,1,71,0,1,1500,3.04,57,0,6.986537535,18.95848077,17.79179667,19.59354345,25.82607271,1,1500,1.5,1.5,0,0,376.52129,0.037652129,19,3.04,57,0.15138586,0.1643771,1.643771
34810482,41.1235065,1,11,11,0,0,0,2,1,1,1,80,0,2,750,3.03,1326,0,6.621068995,18.63135761,17.57681728,18.45846695,24.75603821,1,750,0.75,0.75,0,0,12361.18534,1.236118534,438,3.03,1326,0.107271266,0.1572804,1.572804
34817968,4047.307428,1,5,5,0,0,0,3,0,1,1,49,1,2,1500,3.05,1897,0,6.276443184,19.32745871,18.06800015,19.24847263,26.59445036,1,1500,1.5,1.5,0,0,11830.46895,1.183046895,621,3.05,1897,0.160348673,0.1569165,1.569165
34924839,877.3121361,1,18,0,0,18,1,1,1,1,5,60,0,5,1500,3.02,417,0,6.884035703,20.24948592,19.0726193,22.6312138,30.68952127,1,1500,1.5,0,0,1.5,2714.07002,0.271407002,138,3.02,417,0.153643789,0.1375147,1.375147
35065627,1286.528017,1,18,0,0,18,1,1,1,1,5,65,0,5,1500,3.03,2316,0,7.019776386,19.83997891,18.73898399,22.75604873,29.42366722,1,1500,1.5,0,0,1.5,18531.24702,1.853124702,764,3.03,2316,0.124978098,0.1386787,1.386787
35082491,6059.586789,1,18,0,0,18,1,1,1,1,5,66,0,5,300,3.05,2566,0,6.661635649,20.00725395,18.69650658,23.27331084,29.21873335,1,300,0.3,0,0,0.3,17333.84628,1.733384628,840,3.05,2566,0.148034081,0.1389115,1.389115
35135548,5281.471841,1,17,0,17,0,1,1,0,1,5,27,0,4,1500,3.02,359,0,6.698494334,19.20041414,18.0004333,21.27102646,29.06590172,1,1500,1.5,0,1.5,0,1706.59381,0.170659381,119,3.02,359,0.210360542,0.1370923,1.370923
35186803,46.13185405,1,6,6,0,0,0,1,1,1,1,86,1,2,1500,3.04,270,0,6.530750151,18.05163699,16.86962022,18.36199572,25.10695476,1,1500,1.5,1.5,0,0,721.35589,0.072135589,89,3.04,270,0.374295135,0.1618472,1.618472
35351290,36.05417839,1,6,6,0,0,0,1,1,1,1,75,0,4,300,3.03,1207,0,6.510745729,18.3895278,17.30143165,19.05694317,27.30725693,1,300,0.3,0.3,0,0,9239.49654,0.923949654,398,3.03,1207,0.130634824,0.1521322,1.521322
35468303,148.9778594,1,6,6,0,0,0,1,1,1,5,81,0,5,3000,3.08,800,0,6.584027773,18.99492643,17.73780818,18.97122265,26.33519278,1,3000,3,3,0,0,5546.59792,0.554659792,260,3.08,800,0.144232557,0.1475667,1.475667
36115154,263.4291916,1,8,8,0,0,1,2,0,1,6,30,0,4,750,3.03,803,0,7.106990354,18.26622115,17.24502877,18.46167678,26.29220592,1,750,0.75,0.75,0,0,8378.72452,0.837872452,265,3.03,803,0.095837976,0.1429004,1.429004
36180303,879.4122819,1,8,8,0,0,0,1,1,1,5,69,0,4,3000,3.03,1573,0,6.632694775,17.90757442,16.78817901,19.21352879,26.08493476,1,3000,3,3,0,0,13431.63922,1.343163922,519,3.03,1573,0.117111543,0.1470822,1.470822
36328338,12056.82517,1,12,12,0,0,1,1,1,1,5,60,0,3,1500,3.05,2112,0,7.039350922,19.19394922,17.9685962,18.81531454,26.96790767,1,1500,1.5,1.5,0,0,17846.48924,1.784648924,691,3.05,2112,0.118342604,0.1484729,1.484729
37185006,109.8885193,1,5,5,0,0,0,1,1,0,6,69,0,2,50,3.03,544,0,6.320815276,18.17441001,17.15804037,17.4753499,26.39985829,1,50,0.05,0.05,0,0,5532.90642,0.553290642,180,3.03,544,0.098320839,0.1520242,1.520242
37301075,78.49941183,1,9,9,0,0,1,1,1,1,1,60,0,2,300,3.03,849,0,6.705352797,18.88093717,17.74933265,18.554917,26.30051305,1,300,0.3,0.3,0,0,5015.78111,0.501578111,281,3.03,849,0.16926576,0.1563372,1.563372
37604132,110.8105163,1,10,10,0,0,0,1,1,1,5,85,0,5,7000,3.08,826,0,7.059375307,18.36102078,17.10296207,17.85262604,27.43282216,1,7000,7,7,0,0,5094.58216,0.509458216,269,3.08,826,0.162133022,0.1459619,1.459619
37750963,63.5156646,1,8,8,0,0,0,1,1,0,6,81,0,1,50,3.03,1226,0,6.633541537,18.46720116,17.48331848,20.59231667,27.09939778,1,50,0.05,0.05,0,0,9110.40818,0.911040818,405,3.03,1226,0.134571358,0.1564929,1.564929
37752145,112.0363872,1,8,8,0,0,0,1,0,1,6,59,1,2,750,3.03,1008,0,5.833855556,18.62483905,17.38094772,18.51738564,25.95880911,1,750,0.75,0.75,0,0,5296.48472,0.529648472,333,3.03,1008,0.190314908,0.154361,1.54361
38235234,65.15990816,1,8,8,0,0,0,1,1,1,1,82,1,3,300,3.04,270,0,6.573473956,18.47777509,17.434156,16.84835627,25.87431841,1,300,0.3,0.3,0,0,1156.50206,0.115650206,89,3.04,270,0.233462618,0.1560709,1.560709
38345638,103.6112401,1,9,9,0,0,1,1,1,0,6,40,0,3,300,3.03,4046,0,7.053529993,19.32593061,17.98988084,18.18043391,26.04956988,1,300,0.3,0.3,0,0,25548.76744,2.554876744,1335,3.03,4046,0.158363804,0.1416047,1.416047
38359701,181.8300464,1,17,0,17,0,1,2,1,1,5,66,0,4,7000,3.08,1896,0,7.374162623,19.42074754,18.07642014,21.40923683,29.01392902,1,7000,7,0,7,0,16125.88871,1.612588871,615,3.08,1896,0.117574915,0.1431226,1.431226
38473782,582.4835744,1,18,0,0,18,0,3,1,1,5,65,1,4,30000,3.08,1700,0,7.227783969,20.43183282,19.16314193,23.39356829,30.10766387,1,30000,30,0,0,30,11082.62769,1.108262769,552,3.08,1700,0.153393225,0.139811,1.39811
38551121,500.9533806,1,18,0,0,18,1,1,1,1,5,45,1,5,1500,3.07,450,0,6.911538413,20.15165559,18.89186896,22.91276765,30.21726918,1,1500,1.5,0,0,1.5,2815.55655,0.281555655,147,3.07,450,0.159826305,0.1340227,1.340227
38604269,260.6126383,1,7,7,0,0,1,2,1,1,5,49,0,3,7000,3.08,3119,0,6.628341472,18.65576092,17.58154333,19.41435142,26.56358291,1,7000,7,7,0,0,15642.15119,1.564215119,1013,3.08,3119,0.199397127,0.1490821,1.490821
38736423,27.89843284,1,6,6,0,0,0,1,1,0,6,77,1,1,50,3.03,1438,0,5.90271526,18.58212478,17.40728347,18.70937044,27.09276608,1,50,0.05,0.05,0,0,10868.42352,1.086842352,475,3.03,1438,0.132309897,0.1568297,1.568297
38801312,5104.772683,1,10,10,0,0,1,1,1,1,5,49,1,2,300,3.03,1252,0,6.217360852,19.08332749,18.07024166,17.0909217,26.35307107,1,300,0.3,0.3,0,0,11349.36787,1.134936787,414,3.03,1252,0.110314514,0.1507572,1.507572
38914799,38.84099767,1,4,4,0,0,0,1,1,1,6,72,0,2,300,3.02,346,0,5.936574948,19.75040793,18.5760114,19.18390186,25.46535258,1,300,0.3,0.3,0,0,1830.72548,0.183072548,115,3.02,346,0.188996113,0.1568745,1.568745
39039420,2799.41983,1,8,8,0,0,1,2,1,1,5,50,0,2,1500,3.08,194,0,7.068661185,18.80266955,17.68830119,18.13115769,26.71494542,1,1500,1.5,1.5,0,0,680.97629,0.068097629,63,3.08,194,0.284885103,0.152258,1.52258
39241483,61.65051162,1,16,0,16,0,2,2,1,1,1,30,1,4,300,3.03,3719,0,6.679667296,19.92712367,18.75478073,22.95145968,29.03461685,1,300,0.3,0,0.3,0,28044.39328,2.804439328,1227,3.03,3719,0.132611177,0.1402058,1.402058
39781475,1590.046525,1,12,12,0,0,0,1,1,1,5,50,0,2,3000,3.03,1567,0,6.774805629,18.82983837,17.74248451,19.46052531,26.5110621,1,3000,3,3,0,0,13380.40044,1.338040044,517,3.03,1567,0.117111592,0.1472772,1.472772
39834483,16.21866891,1,6,6,0,0,0,1,1,1,6,70,0,5,1500,3.04,297,0,6.237356117,18.51845648,17.1723455,19.50319112,25.76374371,1,1500,1.5,1.5,0,0,1285.94783,0.128594783,98,3.04,297,0.230958047,0.1444096,1.444096
39927161,9403.229836,1,14,0,14,0,1,1,1,1,4,77,0,5,3000,3.05,1217,0,7.069703677,19.20090808,17.94429941,22.12957495,29.05473925,1,3000,3,0,3,0,7634.75451,0.763475451,398,3.05,1217,0.159402637,0.1446046,1.446046
